"cust_id"	"sales_total"	"num_of_orders"	"gender"	"per_order"
"7347"	107347	48.53	1	"F"	48.53
"7348"	107348	174.47	2	"M"	87.235
"7349"	107349	134.4	1	"M"	134.4
"7350"	107350	195.95	2	"M"	97.975
"7351"	107351	267.17	2	"F"	133.585
"7352"	107352	763.19	3	"M"	254.396666666667
"7353"	107353	218.61	3	"M"	72.87
"7354"	107354	114.85	2	"M"	57.425
"7355"	107355	74.86	3	"F"	24.9533333333333
"7356"	107356	260.37	4	"F"	65.0925
"7357"	107357	82.05470899	2	"M"	41.027354495
"7358"	107358	91.18	1	"M"	91.18
"7359"	107359	167.45	2	"M"	83.725
"7360"	107360	49.54	1	"M"	49.54
"7361"	107361	146.82	1	"F"	146.82
"7362"	107362	159.02	2	"M"	79.51
"7363"	107363	65.28	1	"F"	65.28
"7364"	107364	46.87384398	3	"F"	15.62461466
"7365"	107365	131.24	3	"F"	43.7466666666667
"7366"	107366	66.18	2	"F"	33.09
"7367"	107367	291.13	2	"M"	145.565
"7368"	107368	100.87	3	"M"	33.6233333333333
"7369"	107369	64	3	"M"	21.3333333333333
"7370"	107370	53.48	3	"M"	17.8266666666667
"7371"	107371	120.68	2	"M"	60.34
"7372"	107372	61.53	2	"F"	30.765
"7373"	107373	169.11	2	"F"	84.555
"7374"	107374	148.28	1	"F"	148.28
"7375"	107375	44.81	1	"F"	44.81
"7376"	107376	49.88	1	"F"	49.88
"7377"	107377	141.54	3	"M"	47.18
"7378"	107378	594.64	5	"M"	118.928
"7379"	107379	203.22	3	"M"	67.74
"7380"	107380	186.09	2	"M"	93.045
"7381"	107381	161.73	3	"M"	53.91
"7382"	107382	95.23	3	"F"	31.7433333333333
"7383"	107383	57.11	2	"F"	28.555
"7384"	107384	144.43	1	"F"	144.43
"7385"	107385	64.88069461	1	"F"	64.88069461
"7386"	107386	610.54	6	"F"	101.756666666667
"7387"	107387	258.05	2	"F"	129.025
"7388"	107388	166.11	1	"F"	166.11
"7389"	107389	408.84	3	"F"	136.28
"7390"	107390	50.61	3	"M"	16.87
"7391"	107391	252.71	3	"F"	84.2366666666667
"7392"	107392	131.22	3	"M"	43.74
"7393"	107393	358.67	3	"F"	119.556666666667
"7394"	107394	63.308391	2	"F"	31.6541955
"7395"	107395	46.05	1	"M"	46.05
"7396"	107396	59.36	1	"M"	59.36
"7397"	107397	171.04	2	"F"	85.52
"7398"	107398	56.3	2	"F"	28.15
"7399"	107399	92.48	2	"F"	46.24
"7400"	107400	391.15	3	"M"	130.383333333333
"7401"	107401	149.87	1	"F"	149.87
"7402"	107402	289.57	3	"F"	96.5233333333333
"7403"	107403	294.41	1	"F"	294.41
"7404"	107404	39.92	2	"M"	19.96
"7405"	107405	93.84	3	"M"	31.28
"7406"	107406	87.95628689	3	"F"	29.3187622966667
"7407"	107407	282.22	2	"M"	141.11
"7408"	107408	400.95	1	"M"	400.95
"7409"	107409	39.21	1	"M"	39.21
"7410"	107410	79.24113583	2	"M"	39.620567915
"7411"	107411	59.12	2	"F"	29.56
"7412"	107412	159.47	1	"M"	159.47
"7413"	107413	190.08	2	"M"	95.04
"7414"	107414	715.44	4	"F"	178.86
"7415"	107415	42.51	2	"F"	21.255
"7416"	107416	527.7	4	"F"	131.925
"7417"	107417	51.22	2	"F"	25.61
"7418"	107418	84.0010765	2	"M"	42.00053825
"7419"	107419	99.68144219	2	"M"	49.840721095
"7420"	107420	113.56	2	"F"	56.78
"7421"	107421	100.22	3	"F"	33.4066666666667
"7422"	107422	46.33	2	"F"	23.165
"7423"	107423	182.36	2	"F"	91.18
"7424"	107424	78.44	2	"M"	39.22
"7425"	107425	166.2	2	"M"	83.1
"7426"	107426	105.19	3	"F"	35.0633333333333
"7427"	107427	84.75	2	"M"	42.375
"7428"	107428	467.58	3	"F"	155.86
"7429"	107429	141.99	3	"F"	47.33
"7430"	107430	147.87	2	"M"	73.935
"7431"	107431	291.44	2	"F"	145.72
"7432"	107432	182.75	2	"F"	91.375
"7433"	107433	97.21013443	1	"F"	97.21013443
"7434"	107434	130.21	2	"F"	65.105
"7435"	107435	60.96611089	2	"M"	30.483055445
"7436"	107436	169.74	3	"F"	56.58
"7437"	107437	60	1	"F"	60
"7438"	107438	47.6	1	"M"	47.6
"7439"	107439	76.39	2	"M"	38.195
"7440"	107440	192.32	2	"F"	96.16
"7441"	107441	215.9	4	"M"	53.975
"7442"	107442	78.44082562	2	"F"	39.22041281
"7443"	107443	296.46	2	"F"	148.23
"7444"	107444	95.03530311	1	"M"	95.03530311
"7445"	107445	434.04	3	"M"	144.68
"7446"	107446	36.31393244	1	"M"	36.31393244
"7447"	107447	43.94	1	"F"	43.94
"7448"	107448	147.47	1	"F"	147.47
"7449"	107449	81.16	3	"M"	27.0533333333333
"7450"	107450	320.22	3	"M"	106.74
"7451"	107451	45.17	2	"M"	22.585
"7452"	107452	693.16	3	"F"	231.053333333333
"7453"	107453	34.1	1	"M"	34.1
"7454"	107454	211.16	4	"M"	52.79
"7455"	107455	788.61	2	"F"	394.305
"7456"	107456	65.57	3	"F"	21.8566666666667
"7457"	107457	249.3	2	"F"	124.65
"7458"	107458	240.17	3	"F"	80.0566666666667
"7459"	107459	277.38	2	"M"	138.69
"7460"	107460	86.44	3	"M"	28.8133333333333
"7461"	107461	448.67	3	"M"	149.556666666667
"7462"	107462	64.39838238	2	"M"	32.19919119
"7463"	107463	313.53	3	"F"	104.51
"7464"	107464	267.96	1	"M"	267.96
"7465"	107465	189.67	3	"F"	63.2233333333333
"7466"	107466	766.5	6	"F"	127.75
"7467"	107467	1077.94	7	"M"	153.991428571429
"7468"	107468	269.58	3	"F"	89.86
"7469"	107469	222.35	4	"F"	55.5875
"7470"	107470	329.52	3	"M"	109.84
"7471"	107471	324.83	2	"M"	162.415
"7472"	107472	76.26	1	"M"	76.26
"7473"	107473	33.43	2	"F"	16.715
"7474"	107474	143	3	"M"	47.6666666666667
"7475"	107475	942.76	5	"F"	188.552
"7476"	107476	99.55	2	"F"	49.775
"7477"	107477	107.06	2	"F"	53.53
"7478"	107478	150.64	1	"F"	150.64
"7479"	107479	153.94	3	"M"	51.3133333333333
"7480"	107480	211.25	3	"M"	70.4166666666667
"7481"	107481	221.92	3	"F"	73.9733333333333
"7482"	107482	169.99	2	"M"	84.995
"7483"	107483	596.33	3	"M"	198.776666666667
"7484"	107484	459.75	2	"F"	229.875
"7485"	107485	1325.07	4	"M"	331.2675
"7486"	107486	87.33	2	"F"	43.665
"7487"	107487	271.75	2	"F"	135.875
"7488"	107488	210.51	4	"M"	52.6275
"7489"	107489	229.83	4	"M"	57.4575
"7490"	107490	59.4	1	"F"	59.4
"7491"	107491	153.53	2	"M"	76.765
"7492"	107492	447.58	1	"M"	447.58
"7493"	107493	262.88	1	"M"	262.88
"7494"	107494	242.07	1	"F"	242.07
"7495"	107495	64.46689382	3	"F"	21.4889646066667
"7496"	107496	125.67	2	"M"	62.835
"7497"	107497	157.16	2	"F"	78.58
"7498"	107498	52.86	2	"F"	26.43
"7499"	107499	37.84	1	"M"	37.84
"7500"	107500	262.1	3	"M"	87.3666666666667
"7501"	107501	137.71	2	"M"	68.855
"7502"	107502	382.34	2	"F"	191.17
"7503"	107503	91.65	3	"F"	30.55
"7504"	107504	192.01	1	"F"	192.01
"7505"	107505	169.88	2	"M"	84.94
"7506"	107506	201.74	3	"F"	67.2466666666667
"7507"	107507	112.73	2	"F"	56.365
"7508"	107508	182.88	2	"M"	91.44
"7509"	107509	397.09	4	"F"	99.2725
"7510"	107510	156.66	2	"M"	78.33
"7511"	107511	854.5	4	"F"	213.625
"7512"	107512	1163.89	6	"F"	193.981666666667
"7513"	107513	34.34	2	"M"	17.17
"7514"	107514	81.04	2	"M"	40.52
"7515"	107515	50.57	2	"M"	25.285
"7516"	107516	175.76	2	"F"	87.88
"7517"	107517	90.03	2	"F"	45.015
"7518"	107518	38.57	1	"M"	38.57
"7519"	107519	33.24	1	"F"	33.24
"7520"	107520	54.75	2	"M"	27.375
"7521"	107521	82.69	2	"F"	41.345
"7522"	107522	331.69	2	"F"	165.845
"7523"	107523	205.95	2	"F"	102.975
"7524"	107524	292.08	2	"F"	146.04
"7525"	107525	181.6	3	"M"	60.5333333333333
"7526"	107526	64.11	1	"F"	64.11
"7527"	107527	284.77	1	"M"	284.77
"7528"	107528	196.24	3	"M"	65.4133333333333
"7529"	107529	42.25	1	"M"	42.25
"7530"	107530	333.83	3	"F"	111.276666666667
"7531"	107531	215.37	2	"F"	107.685
"7532"	107532	116.51	2	"M"	58.255
"7533"	107533	101.62	2	"F"	50.81
"7534"	107534	36.24	1	"F"	36.24
"7535"	107535	200.5	3	"F"	66.8333333333333
"7536"	107536	475.18	1	"F"	475.18
"7537"	107537	82.6	3	"M"	27.5333333333333
"7538"	107538	88.07	1	"M"	88.07
"7539"	107539	203.68	1	"F"	203.68
"7540"	107540	30.3	2	"M"	15.15
"7541"	107541	254.8	4	"M"	63.7
"7542"	107542	214.05	4	"F"	53.5125
"7543"	107543	42.34	1	"F"	42.34
"7544"	107544	181.13	2	"F"	90.565
"7545"	107545	92.34	2	"M"	46.17
"7546"	107546	42.4	2	"M"	21.2
"7547"	107547	819.66	2	"F"	409.83
"7548"	107548	39.31	2	"M"	19.655
"7549"	107549	41.8067138	1	"F"	41.8067138
"7550"	107550	221.65	3	"F"	73.8833333333333
"7551"	107551	130.62	3	"F"	43.54
"7552"	107552	1145.26	6	"F"	190.876666666667
"7553"	107553	31.19	1	"M"	31.19
"7554"	107554	93.25	2	"F"	46.625
"7555"	107555	181.98	1	"M"	181.98
"7556"	107556	263.98	1	"M"	263.98
"7557"	107557	227.43	4	"F"	56.8575
"7558"	107558	67.08	3	"F"	22.36
"7559"	107559	298.24	4	"F"	74.56
"7560"	107560	460.34	1	"F"	460.34
"7561"	107561	89.15	2	"F"	44.575
"7562"	107562	359.74	1	"F"	359.74
"7563"	107563	55.12	2	"M"	27.56
"7564"	107564	318.1	2	"M"	159.05
"7565"	107565	487.77	3	"F"	162.59
"7566"	107566	82.7	2	"M"	41.35
"7567"	107567	226.05	3	"M"	75.35
"7568"	107568	79.73	2	"F"	39.865
"7569"	107569	89.47623522	2	"F"	44.73811761
"7570"	107570	187.47	3	"F"	62.49
"7571"	107571	70.7	3	"M"	23.5666666666667
"7572"	107572	175.47	3	"M"	58.49
"7573"	107573	37.51	2	"M"	18.755
"7574"	107574	136.8	2	"M"	68.4
"7575"	107575	183.37	1	"F"	183.37
"7576"	107576	126.81	1	"F"	126.81
"7577"	107577	1142.91	6	"F"	190.485
"7578"	107578	325.18	1	"M"	325.18
"7579"	107579	269.37	3	"M"	89.79
"7580"	107580	471.89	3	"F"	157.296666666667
"7581"	107581	227.77	1	"M"	227.77
"7582"	107582	90.97	1	"F"	90.97
"7583"	107583	298.31	1	"M"	298.31
"7584"	107584	204.51	2	"F"	102.255
"7585"	107585	53.62	2	"M"	26.81
"7586"	107586	84.74	2	"M"	42.37
"7587"	107587	37.57	1	"F"	37.57
"7588"	107588	132.13	3	"F"	44.0433333333333
"7589"	107589	67.76	2	"F"	33.88
"7590"	107590	925.93	3	"F"	308.643333333333
"7591"	107591	49.22	2	"F"	24.61
"7592"	107592	104.78	2	"F"	52.39
"7593"	107593	372.39	3	"M"	124.13
"7594"	107594	151.93	2	"M"	75.965
"7595"	107595	360.64	1	"F"	360.64
"7596"	107596	290.52	2	"M"	145.26
"7597"	107597	307.37	3	"M"	102.456666666667
"7598"	107598	185.94	3	"M"	61.98
"7599"	107599	205.39	2	"F"	102.695
"7600"	107600	857.3	4	"F"	214.325
"7601"	107601	61.6295894	3	"M"	20.5431964666667
"7602"	107602	33.38	1	"M"	33.38
"7603"	107603	88.29	1	"M"	88.29
"7604"	107604	210.43	4	"F"	52.6075
"7605"	107605	62.72	2	"M"	31.36
"7606"	107606	66.35	1	"F"	66.35
"7607"	107607	72.74257151	3	"F"	24.2475238366667
"7608"	107608	321.4	2	"M"	160.7
"7609"	107609	129.54	3	"F"	43.18
"7610"	107610	476.94	2	"F"	238.47
"7611"	107611	321.87	3	"F"	107.29
"7612"	107612	248.87	4	"M"	62.2175
"7613"	107613	737.4	5	"F"	147.48
"7614"	107614	580.88	3	"M"	193.626666666667
"7615"	107615	454.57	3	"F"	151.523333333333
"7616"	107616	53.08	3	"M"	17.6933333333333
"7617"	107617	104.07	1	"M"	104.07
"7618"	107618	240.65	3	"M"	80.2166666666667
"7619"	107619	233.42	1	"F"	233.42
"7620"	107620	52.14	2	"M"	26.07
"7621"	107621	108.96	2	"M"	54.48
"7622"	107622	173.33	1	"F"	173.33
"7623"	107623	400.91	4	"M"	100.2275
"7624"	107624	261.32	2	"F"	130.66
"7625"	107625	79.56414006	2	"F"	39.78207003
"7626"	107626	73.9553211	2	"F"	36.97766055
"7627"	107627	749.99	5	"F"	149.998
"7628"	107628	49.61	2	"F"	24.805
"7629"	107629	399.04	2	"M"	199.52
"7630"	107630	66.39	2	"F"	33.195
"7631"	107631	69.53	3	"F"	23.1766666666667
"7632"	107632	47.85222783	2	"F"	23.926113915
"7633"	107633	599.56	5	"F"	119.912
"7634"	107634	163.01	3	"M"	54.3366666666667
"7635"	107635	75.81	1	"M"	75.81
"7636"	107636	30.48	2	"M"	15.24
"7637"	107637	211.86	3	"M"	70.62
"7638"	107638	1316.51	6	"F"	219.418333333333
"7639"	107639	379.27	2	"F"	189.635
"7640"	107640	126.1	2	"M"	63.05
"7641"	107641	379.61	3	"M"	126.536666666667
"7642"	107642	139.32	1	"M"	139.32
"7643"	107643	114.39	1	"M"	114.39
"7644"	107644	445.74	3	"F"	148.58
"7645"	107645	70.11	1	"F"	70.11
"7646"	107646	715.86	6	"M"	119.31
"7647"	107647	160.15	3	"M"	53.3833333333333
"7648"	107648	464.3	4	"F"	116.075
"7649"	107649	84.45	3	"F"	28.15
"7650"	107650	246.24	2	"M"	123.12
"7651"	107651	278.99	4	"F"	69.7475
"7652"	107652	292.61	3	"M"	97.5366666666667
"7653"	107653	35.8	1	"M"	35.8
"7654"	107654	768.72	3	"F"	256.24
"7655"	107655	69.88	3	"M"	23.2933333333333
"7656"	107656	83.46	2	"M"	41.73
"7657"	107657	289.24	4	"M"	72.31
"7658"	107658	144.76	1	"F"	144.76
"7659"	107659	143.04	2	"F"	71.52
"7660"	107660	423.06	4	"F"	105.765
"7661"	107661	221.44	2	"M"	110.72
"7662"	107662	46.85	2	"F"	23.425
"7663"	107663	218.18	2	"F"	109.09
"7664"	107664	106.99	2	"F"	53.495
"7665"	107665	252.05	3	"M"	84.0166666666667
"7666"	107666	343.96	3	"F"	114.653333333333
"7667"	107667	346.41	3	"M"	115.47
"7668"	107668	159.72	2	"F"	79.86
"7669"	107669	92.14459077	1	"F"	92.14459077
"7670"	107670	956.74	5	"F"	191.348
"7671"	107671	76.03	1	"M"	76.03
"7672"	107672	143.73	2	"F"	71.865
"7673"	107673	73.7	2	"M"	36.85
"7674"	107674	192.75	2	"F"	96.375
"7675"	107675	150.43	3	"F"	50.1433333333333
"7676"	107676	496.5	4	"M"	124.125
"7677"	107677	92.84225494	2	"M"	46.42112747
"7678"	107678	63.24	1	"F"	63.24
"7679"	107679	331.21	3	"F"	110.403333333333
"7680"	107680	138.83	2	"F"	69.415
"7681"	107681	31.71	2	"M"	15.855
"7682"	107682	155.24	2	"F"	77.62
"7683"	107683	915.54	3	"F"	305.18
"7684"	107684	655.45	2	"M"	327.725
"7685"	107685	85.38	1	"F"	85.38
"7686"	107686	153.78	1	"M"	153.78
"7687"	107687	120.71	1	"M"	120.71
"7688"	107688	84.47	2	"F"	42.235
"7689"	107689	133.57	2	"M"	66.785
"7690"	107690	400.76	3	"M"	133.586666666667
"7691"	107691	247.38	2	"F"	123.69
"7692"	107692	107.6	2	"M"	53.8
"7693"	107693	52.04	2	"M"	26.02
"7694"	107694	70.16	3	"M"	23.3866666666667
"7695"	107695	84	2	"F"	42
"7696"	107696	71.2934024	1	"M"	71.2934024
"7697"	107697	248.86	3	"F"	82.9533333333333
"7698"	107698	89.89	1	"F"	89.89
"7699"	107699	48.5	2	"M"	24.25
"7700"	107700	62.69718917	1	"M"	62.69718917
"7701"	107701	48.2076849	3	"M"	16.0692283
"7702"	107702	217.51	2	"M"	108.755
"7703"	107703	30.34	2	"F"	15.17
"7704"	107704	63.76	2	"M"	31.88
"7705"	107705	55.47	1	"M"	55.47
"7706"	107706	51.52	1	"F"	51.52
"7707"	107707	438.37	4	"M"	109.5925
"7708"	107708	136.55	2	"F"	68.275
"7709"	107709	382.74	4	"F"	95.685
"7710"	107710	129.03	3	"M"	43.01
"7711"	107711	36.4	2	"F"	18.2
"7712"	107712	95.57	3	"F"	31.8566666666667
"7713"	107713	113.87	3	"F"	37.9566666666667
"7714"	107714	213.46	4	"F"	53.365
"7715"	107715	42.01	2	"F"	21.005
"7716"	107716	226.79	2	"F"	113.395
"7717"	107717	89.07	1	"M"	89.07
"7718"	107718	141.48	2	"M"	70.74
"7719"	107719	146.94	1	"F"	146.94
"7720"	107720	193.84	2	"M"	96.92
"7721"	107721	111.27	2	"M"	55.635
"7722"	107722	228.46	2	"M"	114.23
"7723"	107723	72.82313875	1	"M"	72.82313875
"7724"	107724	91.89	3	"F"	30.63
"7725"	107725	301.06	3	"M"	100.353333333333
"7726"	107726	149.28	2	"M"	74.64
"7727"	107727	229.97	3	"F"	76.6566666666667
"7728"	107728	1008.34	7	"F"	144.048571428571
"7729"	107729	100.43	3	"M"	33.4766666666667
"7730"	107730	443.32	3	"F"	147.773333333333
"7731"	107731	495.19	3	"F"	165.063333333333
"7732"	107732	163.16	1	"M"	163.16
"7733"	107733	82.81	3	"F"	27.6033333333333
"7734"	107734	245.05	4	"M"	61.2625
"7735"	107735	356.11	3	"F"	118.703333333333
"7736"	107736	118.89	3	"M"	39.63
"7737"	107737	486.38	2	"F"	243.19
"7738"	107738	191.35	2	"F"	95.675
"7739"	107739	80.88	1	"F"	80.88
"7740"	107740	167.5	3	"M"	55.8333333333333
"7741"	107741	120.72	2	"F"	60.36
"7742"	107742	91.81344775	3	"M"	30.6044825833333
"7743"	107743	86.08	1	"F"	86.08
"7744"	107744	182.88	2	"M"	91.44
"7745"	107745	747.71	2	"M"	373.855
"7746"	107746	74.02	3	"F"	24.6733333333333
"7747"	107747	421.74	3	"M"	140.58
"7748"	107748	83.29	3	"M"	27.7633333333333
"7749"	107749	188.51	3	"F"	62.8366666666667
"7750"	107750	72.91	3	"M"	24.3033333333333
"7751"	107751	209.33	2	"F"	104.665
"7752"	107752	194.77	3	"M"	64.9233333333333
"7753"	107753	223.52	2	"M"	111.76
"7754"	107754	408.32	2	"M"	204.16
"7755"	107755	68.04	2	"F"	34.02
"7756"	107756	69.86	2	"F"	34.93
"7757"	107757	431.18	4	"M"	107.795
"7758"	107758	41.89323581	2	"M"	20.946617905
"7759"	107759	90.86537281	2	"F"	45.432686405
"7760"	107760	165.22	1	"M"	165.22
"7761"	107761	207.38	2	"F"	103.69
"7762"	107762	66.99	2	"M"	33.495
"7763"	107763	124.31	2	"F"	62.155
"7764"	107764	1592.62	8	"F"	199.0775
"7765"	107765	458.82	4	"M"	114.705
"7766"	107766	249.51	3	"M"	83.17
"7767"	107767	38.83	2	"F"	19.415
"7768"	107768	624.83	2	"M"	312.415
"7769"	107769	125.02	2	"M"	62.51
"7770"	107770	144.5	2	"F"	72.25
"7771"	107771	58.81	2	"F"	29.405
"7772"	107772	90.74	2	"F"	45.37
"7773"	107773	402.98	1	"M"	402.98
"7774"	107774	179.33	3	"F"	59.7766666666667
"7775"	107775	229.06	2	"M"	114.53
"7776"	107776	192.39	3	"M"	64.13
"7777"	107777	95.61	2	"M"	47.805
"7778"	107778	121.02	2	"F"	60.51
"7779"	107779	90.24	1	"M"	90.24
"7780"	107780	114.23	1	"M"	114.23
"7781"	107781	288.64	4	"F"	72.16
"7782"	107782	201.12	2	"F"	100.56
"7783"	107783	184.22	2	"M"	92.11
"7784"	107784	90.76	2	"M"	45.38
"7785"	107785	509	2	"F"	254.5
"7786"	107786	105.04	2	"F"	52.52
"7787"	107787	549	3	"M"	183
"7788"	107788	135.58	2	"F"	67.79
"7789"	107789	752.58	4	"F"	188.145
"7790"	107790	186.63	2	"M"	93.315
"7791"	107791	133.25	3	"F"	44.4166666666667
"7792"	107792	952.22	6	"F"	158.703333333333
"7793"	107793	209.07	2	"F"	104.535
"7794"	107794	38.72	2	"F"	19.36
"7795"	107795	180.76	1	"F"	180.76
"7796"	107796	97.06853091	2	"M"	48.534265455
"7797"	107797	512.49	4	"M"	128.1225
"7798"	107798	41.99	2	"M"	20.995
"7799"	107799	164.29	1	"M"	164.29
"7800"	107800	61.09	1	"M"	61.09
"7801"	107801	86.92507982	1	"F"	86.92507982
"7802"	107802	362.97	3	"F"	120.99
"7803"	107803	121.43	3	"M"	40.4766666666667
"7804"	107804	90.26259686	3	"F"	30.0875322866667
"7805"	107805	1218.02	8	"F"	152.2525
"7806"	107806	130.8	1	"F"	130.8
"7807"	107807	194.3	2	"F"	97.15
"7808"	107808	517.16	4	"F"	129.29
"7809"	107809	382.89	2	"M"	191.445
"7810"	107810	131.23	2	"F"	65.615
"7811"	107811	57.2994565	1	"M"	57.2994565
"7812"	107812	301.18	3	"F"	100.393333333333
"7813"	107813	493.43	1	"F"	493.43
"7814"	107814	110.3	2	"M"	55.15
"7815"	107815	394.47	1	"F"	394.47
"7816"	107816	80.12	3	"M"	26.7066666666667
"7817"	107817	317.1	3	"F"	105.7
"7818"	107818	254.17	2	"M"	127.085
"7819"	107819	95.12	2	"F"	47.56
"7820"	107820	31.61	1	"F"	31.61
"7821"	107821	92.3	2	"F"	46.15
"7822"	107822	61.01	2	"F"	30.505
"7823"	107823	49.91	1	"F"	49.91
"7824"	107824	85.13339164	1	"M"	85.13339164
"7825"	107825	174.69	3	"F"	58.23
"7826"	107826	859.42	4	"F"	214.855
"7827"	107827	216.51	2	"F"	108.255
"7828"	107828	596.44	3	"F"	198.813333333333
"7829"	107829	405.16	2	"M"	202.58
"7830"	107830	115.55	2	"M"	57.775
"7831"	107831	123.41	1	"M"	123.41
"7832"	107832	206.08	2	"M"	103.04
"7833"	107833	781.7	4	"M"	195.425
"7834"	107834	1218.54	6	"M"	203.09
"7835"	107835	429.78	4	"F"	107.445
"7836"	107836	687.2	5	"M"	137.44
"7837"	107837	153.66	3	"M"	51.22
"7838"	107838	507.68	3	"M"	169.226666666667
"7839"	107839	570	4	"F"	142.5
"7840"	107840	269.1	4	"M"	67.275
"7841"	107841	1472.65	4	"F"	368.1625
"7842"	107842	357.55	4	"F"	89.3875
"7843"	107843	320.31	1	"F"	320.31
"7844"	107844	103.75	1	"F"	103.75
"7845"	107845	89.3	1	"M"	89.3
"7846"	107846	112.8	3	"F"	37.6
"7847"	107847	111.69	2	"M"	55.845
"7848"	107848	90.63	2	"F"	45.315
"7849"	107849	164.85	1	"F"	164.85
"7850"	107850	55.83	2	"M"	27.915
"7851"	107851	33.44	1	"M"	33.44
"7852"	107852	173.9	3	"F"	57.9666666666667
"7853"	107853	97.94378937	2	"F"	48.971894685
"7854"	107854	437.57	4	"F"	109.3925
"7855"	107855	78.31875522	3	"M"	26.10625174
"7856"	107856	81.72873654	1	"M"	81.72873654
"7857"	107857	95.2	2	"F"	47.6
"7858"	107858	169.94	1	"M"	169.94
"7859"	107859	620.27	3	"F"	206.756666666667
"7860"	107860	59.05	2	"F"	29.525
"7861"	107861	241.35	3	"M"	80.45
"7862"	107862	292.97	3	"F"	97.6566666666667
"7863"	107863	151.45	2	"F"	75.725
"7864"	107864	77.71	2	"F"	38.855
"7865"	107865	40.22	1	"M"	40.22
"7866"	107866	344.19	3	"F"	114.73
"7867"	107867	141.82	3	"M"	47.2733333333333
"7868"	107868	407.88	3	"M"	135.96
"7869"	107869	48.97	2	"M"	24.485
"7870"	107870	1101.76	10	"F"	110.176
"7871"	107871	696.36	3	"F"	232.12
"7872"	107872	81.33	3	"F"	27.11
"7873"	107873	45.48	1	"M"	45.48
"7874"	107874	634.18	4	"M"	158.545
"7875"	107875	703.62	6	"M"	117.27
"7876"	107876	73.59429707	1	"F"	73.59429707
"7877"	107877	374.41	3	"F"	124.803333333333
"7878"	107878	42.51	2	"F"	21.255
"7879"	107879	132.58	2	"M"	66.29
"7880"	107880	278.48	2	"M"	139.24
"7881"	107881	110.98	2	"M"	55.49
"7882"	107882	958.45	5	"F"	191.69
"7883"	107883	80.16	2	"M"	40.08
"7884"	107884	90.72	1	"F"	90.72
"7885"	107885	106.59	2	"F"	53.295
"7886"	107886	159.62	2	"F"	79.81
"7887"	107887	373.33	1	"M"	373.33
"7888"	107888	32.31	1	"F"	32.31
"7889"	107889	142.15	2	"M"	71.075
"7890"	107890	134.04	2	"M"	67.02
"7891"	107891	139.05	3	"M"	46.35
"7892"	107892	183.85	2	"F"	91.925
"7893"	107893	117.55	2	"M"	58.775
"7894"	107894	81.64	3	"M"	27.2133333333333
"7895"	107895	145.05	3	"F"	48.35
"7896"	107896	61.59	2	"M"	30.795
"7897"	107897	119.23	2	"F"	59.615
"7898"	107898	63.04	2	"M"	31.52
"7899"	107899	152.42	2	"M"	76.21
"7900"	107900	76.74	3	"F"	25.58
"7901"	107901	581.67	5	"F"	116.334
"7902"	107902	152.3	2	"F"	76.15
"7903"	107903	343.57	4	"M"	85.8925
"7904"	107904	109.16	3	"F"	36.3866666666667
"7905"	107905	40.87	1	"F"	40.87
"7906"	107906	177.94	2	"M"	88.97
"7907"	107907	234.67	2	"M"	117.335
"7908"	107908	197.09	1	"F"	197.09
"7909"	107909	64.04	2	"F"	32.02
"7910"	107910	36.49	1	"F"	36.49
"7911"	107911	77.68797165	1	"M"	77.68797165
"7912"	107912	258.23	3	"F"	86.0766666666667
"7913"	107913	162.51	3	"F"	54.17
"7914"	107914	34.37	2	"M"	17.185
"7915"	107915	138.13	2	"F"	69.065
"7916"	107916	391.69	2	"F"	195.845
"7917"	107917	945.8	5	"F"	189.16
"7918"	107918	159.93	2	"M"	79.965
"7919"	107919	42.36	2	"M"	21.18
"7920"	107920	66.51	1	"M"	66.51
"7921"	107921	82.28	3	"F"	27.4266666666667
"7922"	107922	103.07	3	"F"	34.3566666666667
"7923"	107923	176.39	2	"F"	88.195
"7924"	107924	198.46	2	"F"	99.23
"7925"	107925	748.53	4	"F"	187.1325
"7926"	107926	328.52	2	"M"	164.26
"7927"	107927	318.7	2	"M"	159.35
"7928"	107928	58.86	2	"M"	29.43
"7929"	107929	239.19	3	"M"	79.73
"7930"	107930	58.69	1	"F"	58.69
"7931"	107931	86.17	2	"F"	43.085
"7932"	107932	73.65	3	"M"	24.55
"7933"	107933	191.43	1	"F"	191.43
"7934"	107934	139.14	2	"M"	69.57
"7935"	107935	88.94085967	3	"M"	29.6469532233333
"7936"	107936	180.64	2	"M"	90.32
"7937"	107937	406.9	2	"F"	203.45
"7938"	107938	61.77462377	2	"F"	30.887311885
"7939"	107939	50.8	2	"M"	25.4
"7940"	107940	599.5	5	"M"	119.9
"7941"	107941	125.67	1	"F"	125.67
"7942"	107942	169.55	2	"M"	84.775
"7943"	107943	248.44	4	"F"	62.11
"7944"	107944	365.58	2	"M"	182.79
"7945"	107945	601.4	4	"F"	150.35
"7946"	107946	234.68	4	"M"	58.67
"7947"	107947	231.54	4	"F"	57.885
"7948"	107948	72.84	1	"M"	72.84
"7949"	107949	96.33610107	1	"M"	96.33610107
"7950"	107950	294.37	3	"F"	98.1233333333333
"7951"	107951	136.17	3	"M"	45.39
"7952"	107952	97.23915137	1	"F"	97.23915137
"7953"	107953	509.2	4	"M"	127.3
"7954"	107954	132.97	1	"M"	132.97
"7955"	107955	195.04	2	"M"	97.52
